#OTUID,FW1,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,RE1,RE10,RE11,RE12,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RE9,SW1,SW10,SW11,SW12,SW13,SW14,SW15,SW16,SW17,SW18,SW2,SW3,SW4,SW5,SW6,SW7,SW8,SW9
ASV_2996,0,1,0,0,0,1,1,2,0,0,2,0,3,2,1,1,1,0,3,1,2,1,3,9,1,0,1,0,2,0,2,0,2,2,1,2,5,2,1,3,2,2,1,3,3,0,0,0
ASV_2545,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,2,0,1,4,0,2,6,0,2,1,1,1,1,4,10,0,0,2,1,0,2,3,3,3,1,2,0,2,1,1,2,2,2
ASV_2032,0,1,2,0,1,1,2,1,2,2,0,0,0,0,0,0,4,2,1,1,0,0,1,7,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,5,5,13,1,0,3
ASV_2119,1,0,0,0,0,2,5,0,1,4,0,0,1,0,1,3,1,0,3,1,2,1,0,2,1,0,0,1,0,1,0,2,6,1,3,1,1,1,0,0,1,2,3,8,3,1,3,2
ASV_2180,0,1,1,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,1,0,2,0,2,0,1,1,2,0,0,0,1,1,0,12,3,0,6,10,6,3,1,0,2,4,1,0,1,0
ASV_2476,0,1,0,2,0,0,5,0,0,5,0,1,1,2,0,9,5,3,1,2,1,0,2,0,0,0,0,6,5,9,0,0,0,0,1,0,1,0,1,1,2,0,0,0,1,2,0,0
ASV_2094,2,0,2,1,0,0,3,1,0,0,3,1,5,4,6,3,4,0,0,1,0,1,1,0,2,8,5,2,0,0,0,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0
ASV_2125,0,0,0,0,2,1,1,4,3,0,0,0,0,0,8,0,0,0,7,3,0,1,2,5,0,0,1,0,0,1,10,1,1,0,0,0,5,1,0,0,4,1,4,3,0,0,0,0
ASV_2292,2,0,0,3,2,1,0,2,1,1,1,2,0,3,3,0,2,1,3,1,0,0,1,5,3,7,8,0,0,2,1,0,0,2,0,0,0,0,1,0,2,1,0,3,0,0,1,4
ASV_2559,0,1,0,0,2,1,0,1,0,0,1,1,3,0,0,0,0,5,4,2,0,0,2,3,3,0,2,1,0,1,2,0,1,3,7,4,1,1,0,4,2,2,3,0,1,2,2,1
ASV_2057,1,0,0,4,0,1,3,3,1,3,0,1,2,2,2,2,0,0,0,5,0,4,0,2,0,1,1,4,2,0,1,0,2,0,0,0,4,4,2,0,0,0,4,4,2,0,1,1
ASV_2847,0,2,1,5,0,2,0,0,0,0,3,5,2,2,1,1,3,2,0,0,0,1,0,0,0,0,0,13,8,13,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2339,8,0,1,1,0,2,0,1,0,1,7,9,4,4,0,1,2,4,0,1,0,0,0,0,0,1,6,0,0,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,2,4,0,2
ASV_2972,0,4,3,7,0,2,9,0,0,6,0,1,1,1,1,10,6,9,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ASV_2160,0,0,0,0,3,5,0,2,1,0,1,1,0,0,0,0,4,0,3,4,1,3,1,0,0,0,0,0,0,1,19,1,0,2,1,1,1,1,2,1,1,1,1,0,0,2,1,3
ASV_2226,4,1,4,0,0,3,5,3,0,1,4,7,2,3,2,1,2,1,0,1,0,2,0,0,0,3,1,2,4,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,3,1,0,0
ASV_2551,8,0,1,3,0,3,0,2,0,2,2,7,7,2,2,0,4,1,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,2,0,2,1,4,0,0,3
ASV_2793,0,2,2,3,2,1,0,3,1,0,2,1,2,0,3,1,0,0,2,2,3,0,4,1,2,0,2,2,7,2,1,0,0,1,3,0,2,1,2,3,2,1,0,0,0,0,1,1
ASV_2956,2,13,4,4,0,3,3,0,0,0,3,2,2,0,3,6,3,0,0,0,0,0,0,2,0,0,0,8,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0
ASV_2890,1,0,0,0,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,6,2,4,1,0,0,1,0,15,6,8,1,1,0,0,1,0,0,0,1,1,0,5,2,0,1,1,2,1
ASV_2293,4,0,2,2,2,0,0,2,0,0,3,0,0,6,3,1,0,0,0,0,4,2,0,0,0,2,2,5,5,4,0,2,0,1,0,2,1,1,1,1,1,1,1,2,0,0,3,2
ASV_2334,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,2,3,0,3,0,1,1,0,2,1,0,0,12,2,0,0,6,6,1,0,1,3,3,3,1,2,0,4,4,0
ASV_2735,0,1,2,0,2,1,1,1,0,2,0,2,0,0,1,1,1,0,1,0,0,2,1,3,0,4,1,2,0,2,1,3,1,2,2,0,5,0,0,5,5,3,1,0,0,4,0,4
ASV_2116,1,1,0,0,2,0,2,1,0,0,1,0,0,0,2,1,0,0,5,0,0,1,6,1,3,1,0,0,0,0,1,1,3,7,1,1,4,0,1,0,6,3,3,2,1,2,0,3
ASV_2386,2,4,3,7,1,1,5,0,3,1,1,2,1,3,1,4,2,4,0,0,1,2,1,0,0,0,0,1,1,4,1,0,2,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0
ASV_2019,0,0,2,2,1,2,1,0,0,0,4,2,0,2,0,4,1,0,0,0,1,2,0,0,2,0,2,4,8,9,0,0,0,1,0,0,0,0,1,4,1,1,0,1,1,5,1,2
ASV_2152,1,7,0,3,3,1,0,3,4,0,0,0,0,0,0,3,1,0,2,0,0,0,1,3,3,2,2,0,0,0,7,0,0,1,0,2,0,0,2,1,0,4,5,4,1,0,1,0
ASV_2158,0,1,4,6,2,6,5,0,0,2,0,0,1,1,1,12,5,11,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
ASV_2424,0,0,0,0,2,0,0,0,1,4,0,0,0,2,0,0,2,0,3,2,0,3,5,3,0,0,0,1,0,1,4,4,0,1,3,3,5,1,0,2,1,0,2,3,0,5,4,0
ASV_2472,2,1,1,2,0,3,1,1,2,1,2,2,10,4,3,1,3,2,2,0,0,1,0,1,0,0,0,3,0,0,0,1,1,1,0,2,0,0,0,0,0,0,5,1,4,2,1,1
ASV_2732,0,0,3,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,17,15,1,0,0,0,2,3,5,2,0,2,0,0,0,0,0,0,3,0,0,0,2,0
ASV_2156,4,6,3,6,1,3,0,0,1,1,3,4,3,4,0,3,3,2,0,1,0,1,2,0,0,3,3,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,2,1
ASV_2910,2,1,0,1,2,0,0,3,1,0,0,1,1,2,4,0,0,0,0,0,0,3,1,0,3,0,0,6,3,4,1,3,7,0,1,3,2,2,2,0,1,3,2,0,0,0,0,2
ASV_2265,8,0,0,0,0,2,2,0,0,0,13,8,4,5,2,0,3,0,1,0,0,0,0,0,1,0,4,2,0,1,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,1,2,2
ASV_2826,3,0,0,1,0,2,2,0,0,4,5,2,5,9,0,0,6,2,1,1,0,0,3,0,1,0,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,1,3,1,0,3,0,2
ASV_2227,0,3,0,0,2,2,4,1,1,0,0,0,0,0,2,2,5,1,2,2,1,2,2,4,1,4,1,0,0,0,1,0,1,1,0,2,1,1,0,2,2,0,4,3,2,0,4,1
ASV_2829,0,1,0,2,1,1,1,1,1,0,0,0,1,2,1,0,0,3,0,1,2,6,0,6,0,1,2,5,1,2,0,1,0,0,3,1,1,1,0,3,5,1,4,2,0,1,0,3
ASV_2981,0,2,0,0,0,1,0,1,0,0,1,1,1,2,2,0,1,0,0,2,0,1,3,3,0,3,2,6,5,8,0,1,1,2,1,1,2,0,3,1,0,0,2,2,1,3,2,0
ASV_2550,4,3,0,3,0,2,9,0,0,4,4,6,5,5,0,1,2,0,0,1,0,1,0,0,0,1,2,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2
ASV_2615,0,2,0,0,0,0,3,0,0,0,0,0,5,1,1,1,0,0,0,0,0,3,1,0,0,0,0,7,11,12,0,0,0,0,2,3,5,0,0,1,0,0,0,0,0,3,2,4
ASV_2935,0,0,2,0,3,0,1,1,2,0,4,0,3,0,3,1,0,0,1,3,1,1,0,1,0,3,0,7,8,2,0,0,1,2,2,1,1,2,1,2,0,0,1,0,0,2,3,2
ASV_2566,0,2,1,0,1,0,2,0,0,1,0,2,2,1,3,0,1,0,0,2,3,2,0,2,0,2,0,11,4,4,0,1,2,1,0,1,2,0,0,1,0,0,0,3,0,2,3,5
ASV_2593,4,2,0,5,1,4,0,0,0,1,0,2,8,5,0,4,3,12,1,0,0,0,0,0,0,2,5,2,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ASV_2537,0,1,0,0,0,2,1,0,5,1,2,0,0,0,0,1,2,0,4,0,0,0,2,3,1,4,1,0,1,0,5,0,2,4,1,4,2,2,4,3,1,2,0,3,0,1,2,0
ASV_2758,0,3,2,9,0,3,2,0,1,2,3,1,0,0,2,5,10,2,0,0,1,3,0,0,3,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ASV_2608,0,0,2,4,0,4,0,0,0,3,0,0,0,1,0,0,2,4,0,0,1,3,0,0,0,0,0,26,2,6,0,0,0,1,2,1,1,0,0,0,0,2,1,1,0,0,0,0
ASV_2423,1,6,2,0,1,2,2,0,1,2,1,1,0,0,3,3,2,0,1,0,1,0,6,1,2,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,3,3,2,7,0,5,1
ASV_2336,0,0,4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4,10,2,1,0,1,0,1,0,5,5,0,6,2,0,1,0,0,3,5,3,5,1,0,0,0,0,2,1
ASV_2115,2,3,5,0,0,3,1,0,5,3,0,0,0,0,1,5,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,5,11,9,0,0,0
ASV_2626,2,3,3,0,0,6,0,0,1,1,2,6,1,11,2,2,7,4,0,1,0,1,0,1,0,1,5,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
ASV_2146,7,1,2,1,2,2,3,0,0,2,5,4,4,0,1,0,2,0,0,1,0,0,1,1,0,2,2,0,0,3,3,2,1,2,0,0,0,1,1,0,3,1,2,3,1,0,0,0
ASV_2318,1,3,1,2,1,1,2,1,0,6,5,4,0,3,1,2,4,0,0,1,0,0,0,0,1,1,7,1,0,1,0,1,2,0,0,0,6,0,1,1,0,1,0,0,2,2,0,1
ASV_2931,0,0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,2,2,0,5,4,2,2,0,2,3,3,0,3,5,6,1,1,1,0,2,5,0,2,0,0,1,0,0,4
ASV_2046,2,1,0,1,4,4,7,1,5,4,1,1,1,2,5,0,1,0,2,2,3,0,0,0,1,3,1,0,1,0,2,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,3
ASV_2080,5,1,4,3,2,1,0,1,0,1,0,3,6,6,0,1,2,1,0,0,0,0,2,1,0,5,2,1,2,0,0,1,0,0,1,2,1,1,2,0,2,1,0,1,0,2,1,1
ASV_2281,0,2,1,0,0,0,3,0,2,1,0,0,0,0,0,0,3,0,2,0,0,0,8,5,0,0,1,0,1,0,0,0,0,1,5,1,5,2,1,9,0,0,4,5,2,1,0,1
ASV_2715,2,2,1,6,0,4,1,2,0,2,1,3,10,3,0,3,4,2,0,0,0,1,0,0,5,0,5,0,0,2,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0
ASV_2617,5,2,3,2,0,3,2,0,1,3,5,3,3,1,1,6,4,4,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,6,1,0,0,0
ASV_2644,0,1,2,0,1,0,4,0,1,0,0,0,0,0,1,0,1,0,2,5,2,0,2,2,2,4,0,1,3,2,0,4,3,0,0,0,2,0,0,0,2,3,1,5,2,1,5,2
ASV_1998,0,11,1,6,2,0,2,0,0,3,3,1,1,3,1,3,4,7,0,0,0,0,1,2,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0
ASV_2937,0,1,11,2,1,0,0,0,4,0,1,1,1,3,0,0,2,0,0,1,1,0,0,1,3,0,0,5,5,5,0,0,3,1,6,1,1,1,1,0,0,0,2,0,1,0,0,1
ASV_2262,0,0,0,0,0,0,0,3,4,0,0,2,1,1,0,0,1,2,0,0,0,1,5,3,0,0,0,0,2,0,1,1,1,0,6,10,4,1,1,8,2,2,1,0,0,2,1,0
ASV_2303,0,1,6,6,1,2,4,0,1,2,2,0,2,1,0,3,5,4,0,1,0,0,0,1,0,0,0,4,2,8,1,0,0,0,0,0,0,0,0,3,0,1,1,0,3,1,0,0
ASV_2366,2,1,0,4,1,4,5,0,0,1,3,3,4,2,1,1,5,2,3,1,0,0,1,0,1,1,7,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,3
ASV_2344,4,0,1,5,1,1,0,0,0,4,5,3,1,8,6,0,4,1,0,0,1,2,0,0,0,5,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
ASV_1995,5,0,0,0,1,4,0,0,0,2,7,10,6,4,1,0,2,1,1,3,0,1,0,0,0,7,0,0,0,1,0,0,0,1,0,1,0,2,0,0,2,0,0,0,1,0,1,1
ASV_2898,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,6,3,6,0,1,0,0,1,5,1,0,3,5,3,2,0,0,0,2,0,0,0,0,1,0,9,7,5
ASV_1990,5,4,0,3,3,0,0,4,1,7,1,5,2,1,2,2,3,2,0,0,0,0,0,0,2,1,2,0,0,0,0,2,1,0,2,1,0,1,2,0,2,0,2,1,0,0,0,1
ASV_2064,1,0,1,0,0,1,1,0,1,1,1,0,0,0,3,0,0,0,8,0,2,0,5,1,2,3,2,0,0,2,0,0,0,0,4,2,3,1,0,3,0,2,6,2,2,2,1,2
ASV_2922,1,2,0,3,0,1,4,0,0,10,4,1,3,1,3,3,11,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,0,0,1,0,1,1,2,1,0,0,0
ASV_2984,1,0,6,6,1,6,5,0,0,3,4,0,0,1,3,5,1,7,2,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2
ASV_2518,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ASV_2250,0,1,9,6,0,0,1,1,0,0,1,4,0,0,3,3,3,3,0,0,0,2,0,0,1,1,1,5,5,7,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,2
ASV_2380,1,0,0,0,0,0,0,3,0,1,0,0,3,0,0,1,0,0,1,6,1,0,1,6,2,1,2,14,2,5,1,1,0,0,2,0,1,1,1,2,0,3,2,0,0,1,0,0
ASV_2241,1,0,2,0,0,0,2,1,3,4,3,0,2,4,2,2,0,1,0,3,0,3,1,2,0,1,3,2,3,5,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,2,3,3
ASV_2282,0,2,1,4,0,3,2,0,1,5,5,3,0,0,0,14,4,7,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,2,4,0,0,0,1,0,0,0,0
ASV_2127,6,1,0,2,1,2,1,0,2,7,2,16,4,8,2,1,1,1,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ASV_2060,6,2,1,1,0,3,0,0,0,2,15,4,5,8,2,1,0,1,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
ASV_2586,3,3,1,4,1,3,0,3,1,3,2,0,4,2,5,1,2,3,0,0,0,0,0,0,3,5,3,3,0,0,2,1,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0
ASV_2446,2,2,3,5,0,2,6,0,0,3,3,1,0,0,1,5,4,1,1,1,0,1,3,0,1,0,0,4,2,0,0,0,0,3,0,0,0,0,0,3,1,0,1,2,0,2,1,0
ASV_2571,0,5,2,7,3,2,1,0,0,6,0,0,2,0,0,9,4,4,3,0,0,1,3,0,0,0,0,1,1,1,2,0,0,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0
ASV_2171,4,0,1,4,4,0,2,1,2,1,1,6,0,3,1,0,3,3,0,1,1,0,3,1,2,1,4,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,1,3
ASV_2165,5,3,0,5,1,1,1,0,0,3,2,2,1,2,0,4,0,3,0,0,0,3,0,0,1,0,1,6,2,3,0,1,2,1,1,0,1,0,0,0,0,2,0,2,1,3,0,1
ASV_2212,7,0,0,3,0,5,3,0,0,5,4,3,4,5,2,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,2,0,1,0,0,1,0,0,2,5,1,1,0
ASV_2454,0,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,3,0,7,2,1,1,0,3,0,2,3,0,0,2,3,4,2,3,1,2,2,1,1,0,0,5,0,0,1,4
ASV_2680,0,0,0,1,3,1,0,1,1,2,0,0,0,0,3,0,0,0,2,1,2,0,2,4,2,3,1,0,1,1,2,2,0,1,1,0,3,2,2,0,3,7,2,2,2,0,0,4
ASV_2694,0,1,2,7,1,1,0,1,1,1,0,1,1,5,1,3,4,6,0,0,2,0,1,2,0,1,0,1,3,2,0,0,0,0,2,2,0,0,2,4,2,0,1,1,1,0,0,1
ASV_2663,1,0,0,0,1,1,0,1,0,1,0,2,0,0,0,6,0,0,0,1,0,1,2,1,1,2,1,1,0,0,3,0,0,1,5,8,2,3,2,9,1,0,0,1,1,2,2,1
ASV_2133,1,1,0,1,6,0,0,3,3,3,0,1,0,1,0,0,1,0,1,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,5,1,4,0,8,3,5,2,2,0,2,0,0,3
ASV_2203,0,2,1,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,3,0,0,0,2,5,4,5,0,0,0,0,1,0,0,3,1,2,5,1,5,2,1,1,1,4,4,1,0,0
ASV_2431,3,1,1,3,6,0,1,2,1,2,1,1,2,3,5,0,1,1,1,0,3,0,2,2,2,0,5,0,1,0,0,0,0,1,3,1,1,0,0,0,2,0,1,0,2,1,0,2
ASV_2272,3,0,0,5,0,2,3,2,0,4,3,0,9,3,3,0,3,4,0,2,0,0,1,0,0,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,2,1,3,1
ASV_2271,2,3,0,0,2,2,0,0,1,2,3,0,2,1,0,3,3,0,1,0,0,2,1,4,0,1,3,1,1,1,3,0,0,1,0,1,0,0,0,3,2,6,3,3,2,0,0,0
ASV_2184,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,2,2,1,1,2,0,2,1,0,0,3,1,0,0,0,2,1,0,3,5,5,3,4,2,7,0,2,4,0,0,2,1,1
ASV_2012,1,1,0,2,2,4,3,4,4,3,1,0,0,0,0,0,1,2,1,0,0,0,1,5,0,3,0,0,0,0,3,2,0,0,1,1,2,0,0,2,3,4,3,2,0,1,0,1
ASV_2235,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,4,2,0,0,0,3,0,2,2,0,3,0,15,0,2,3,1,6,2,0,0,0,1,0,0,2,4
ASV_2330,1,2,0,1,0,2,3,1,0,2,0,0,2,0,0,0,1,0,2,0,2,0,3,3,0,1,0,0,0,0,1,2,0,2,0,1,9,0,2,2,0,1,2,4,11,0,0,0
ASV_2207,0,0,0,1,3,0,0,1,3,0,0,0,1,5,0,0,0,0,2,2,1,2,1,0,1,2,0,2,1,0,0,3,7,1,1,1,1,2,3,1,0,5,0,1,0,3,2,4
ASV_2199,0,2,0,0,2,1,1,1,2,0,0,1,0,1,2,2,0,0,7,2,0,1,3,4,0,0,0,0,1,2,0,1,0,0,4,0,3,3,4,1,2,2,0,3,3,0,1,1
ASV_2535,0,0,0,2,1,1,1,0,1,0,1,0,0,0,0,0,3,1,1,0,0,3,3,1,0,0,1,0,0,4,6,0,0,4,4,6,1,3,0,3,1,2,1,2,0,0,2,4
ASV_2218,4,5,0,2,0,3,2,0,0,4,4,5,1,3,0,2,1,1,0,1,0,0,2,1,0,2,1,0,1,1,1,1,1,2,1,1,2,0,0,2,1,1,0,2,1,0,0,1
ASV_2209,0,0,0,1,0,0,0,2,4,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,2,0,1,0,12,4,4,0,3,1,1,1,1,2,2,1,0,0,1,5,7,0
ASV_2469,5,2,0,3,0,0,2,1,0,5,2,7,3,3,5,2,2,2,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,3,2,3,1,1,0
ASV_2611,0,0,0,0,1,3,2,0,0,0,0,2,1,0,2,0,1,0,6,2,3,7,2,0,0,1,0,1,2,7,2,3,2,0,1,1,3,0,0,0,0,0,0,2,3,1,1,1
ASV_2741,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,4,0,0,2,30,5,1,3,4,0,1,1,0,0,0,3,0,0
ASV_2648,0,2,0,9,0,3,5,0,1,1,1,3,4,1,0,11,3,5,1,0,1,3,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0
ASV_2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,6,0,2,0,2,8,3,0,0,0,0,4,0,1
ASV_2788,1,4,9,4,1,1,3,1,0,0,0,1,2,4,0,1,1,4,0,0,0,0,0,0,2,1,1,5,5,2,0,0,2,0,0,0,1,0,1,0,1,0,2,1,0,0,2,0
ASV_2532,0,0,5,0,2,0,0,4,4,1,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1,4,3,2,7,9,1,1,0,0,0,1,2,2,0,2,1,1,0,0,1,1,1,0
ASV_2480,1,1,1,3,2,3,6,0,0,3,0,1,2,1,0,4,6,2,0,0,1,6,1,0,0,1,1,3,1,0,0,1,0,2,3,0,1,0,0,0,1,0,0,3,0,0,0,1
ASV_2186,3,2,1,1,1,0,1,0,0,1,13,5,2,9,1,1,4,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,2,1,1,0
ASV_2980,0,6,1,6,1,2,1,0,0,4,2,5,1,3,0,1,6,3,0,0,0,0,0,0,2,1,0,3,3,2,0,0,0,2,0,0,0,0,0,2,0,0,1,2,0,1,0,1
ASV_2595,0,1,1,3,2,4,5,0,1,0,0,1,1,0,1,14,2,5,1,2,1,0,3,0,0,0,1,1,0,0,1,0,0,2,0,2,3,0,0,1,3,0,0,0,0,0,0,0
ASV_2360,0,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,4,1,1,2,1,0,0,0,1,6,3,0,0,0,1,4,2,3,0,0,1,3,1,7,4,3
ASV_2707,2,1,1,2,2,0,1,0,4,0,2,1,2,0,2,3,1,1,0,2,2,2,1,2,0,2,2,4,5,1,0,0,2,1,1,1,0,0,2,0,0,1,1,1,2,0,2,0
ASV_2190,2,7,2,1,0,2,1,1,0,1,5,0,5,4,0,2,4,2,0,1,0,0,0,0,0,0,1,1,2,4,0,0,1,2,0,0,2,0,0,0,2,2,0,1,0,2,0,2
ASV_2378,2,1,2,5,0,5,5,0,0,0,1,6,10,4,1,0,5,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1
ASV_2244,1,1,2,2,0,2,6,0,0,9,0,1,1,0,1,6,4,14,2,0,0,0,0,0,0,2,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
ASV_2649,0,6,13,2,0,0,0,0,0,0,2,1,1,1,1,0,1,3,0,1,1,0,1,1,0,0,0,9,0,14,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ASV_2457,0,0,0,2,0,6,2,1,1,4,0,0,1,0,0,0,0,1,2,7,8,4,1,0,2,1,0,3,0,0,0,1,2,1,0,0,0,1,1,3,3,2,1,0,1,0,0,0
ASV_2855,3,4,1,1,1,3,0,0,1,2,0,1,1,0,0,1,1,0,3,1,0,1,0,5,2,0,1,0,0,0,2,4,0,0,0,4,0,0,1,1,1,0,7,5,2,0,1,0
ASV_2196,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,1,3,1,0,0,0,2,1,4,1,1,3,1,3,7,4,0,5,2,0,0,1,0,0,3,3
ASV_2432,6,1,1,1,3,0,0,3,1,3,3,3,2,4,2,0,3,0,0,0,0,1,0,0,2,4,3,0,1,1,3,0,0,0,0,2,0,0,3,0,1,1,1,0,1,0,0,1
ASV_2733,0,0,1,0,0,0,0,2,0,0,3,0,1,0,1,0,0,1,4,2,4,2,1,2,0,2,2,3,7,8,0,1,1,0,0,3,1,2,1,1,0,1,0,0,0,0,2,2
ASV_2117,5,0,0,4,4,4,3,0,1,2,6,2,1,5,4,1,1,1,1,0,0,0,0,0,0,4,0,0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3
ASV_2542,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,5,2,1,3,5,1,0,0,1,2,0,1,3,2,8,1,1,2,2,5,0,1,0,1,0,0,1,3
ASV_2989,0,0,3,0,2,0,0,0,3,0,0,0,0,1,1,0,1,0,2,0,0,0,4,4,0,1,1,0,2,1,3,3,1,0,2,5,9,0,1,0,1,4,0,2,0,0,4,0
ASV_2346,2,1,1,0,1,2,1,0,1,1,1,0,1,0,0,1,1,1,2,0,4,2,0,2,0,2,3,2,0,2,0,0,1,0,1,3,4,2,1,1,3,3,1,1,1,2,2,1
ASV_2341,6,1,0,1,0,0,2,0,0,0,6,11,6,4,1,1,5,2,0,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2
ASV_2316,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,3,3,0,1,2,0,0,0,0,0,1,0,8,3,3,7,3,4,0,4,1,1,5,0,0,4
ASV_2459,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1,2,1,2,1,0,0,1,0,1,3,5,6,1,2,2,9,0,1,0,0,0,8,8,0
ASV_2192,2,1,0,3,0,1,4,1,2,5,3,6,1,2,2,3,1,1,0,1,0,0,1,0,0,2,3,1,1,0,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,4,1
ASV_2811,4,0,2,1,1,7,0,6,0,3,4,4,5,1,1,1,4,1,0,0,0,2,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
ASV_2142,3,2,1,3,2,0,3,0,1,2,0,0,1,0,0,0,1,0,2,0,0,0,4,1,4,1,1,0,0,0,1,1,0,2,1,0,0,1,1,4,2,0,4,2,6,0,1,2
